prv_code;year;elected;p_code;party_name;candidate_orig;p_votes;list_pos
28;2019;0;64;PARTIDO COMUNISTA DE LOS TRABAJADORES DEESPAÑA;Carlos Villegas Díaz;1895;30
28;2019;0;64;PARTIDO COMUNISTA DE LOS TRABAJADORES DEESPAÑA;María Cristina Bravo Rozas;1895;31
28;2019;0;64;PARTIDO COMUNISTA DE LOS TRABAJADORES DEESPAÑA;Eduardo Bajo Ortiz;1895;32
28;2019;0;64;PARTIDO COMUNISTA DE LOS TRABAJADORES DEESPAÑA;Cristina Romero Pérez;1895;33
28;2019;0;64;PARTIDO COMUNISTA DE LOS TRABAJADORES DEESPAÑA;Xoan Xosé Vázquez Turrión;1895;34
28;2019;0;64;PARTIDO COMUNISTA DE LOS TRABAJADORES DEESPAÑA;Marcos Elías Bajaña León;1895;35
28;2019;0;64;PARTIDO COMUNISTA DE LOS TRABAJADORES DEESPAÑA;María Álamo Sanz;1895;36
28;2019;0;64;PARTIDO COMUNISTA DE LOS TRABAJADORES DEESPAÑA;David Sarmiento García Muñoz;1895;37
28;2019;0;72;PARTIDO HUMANISTA;Eva María Ubago Castro;2508;1
28;2019;0;72;PARTIDO HUMANISTA;Pedro Pablo Martín Hernández;2508;2
28;2019;0;72;PARTIDO HUMANISTA;María Jesús García Fernández;2508;3
28;2019;0;72;PARTIDO HUMANISTA;José Luis Álvarez Cedena;2508;4
28;2019;0;72;PARTIDO HUMANISTA;María Rosa Cimas Cuevas;2508;5
28;2019;0;72;PARTIDO HUMANISTA;Jesús Ángel Tutor del Hoyo;2508;6
28;2019;0;72;PARTIDO HUMANISTA;María Luisa González Galeano;2508;7
28;2019;0;72;PARTIDO HUMANISTA;Xan Rodríguez Canabal;2508;8
28;2019;0;72;PARTIDO HUMANISTA;María Rosa Mera Bande;2508;9
28;2019;0;72;PARTIDO HUMANISTA;Javier Vilaplana Pottecher;2508;10
28;2019;0;72;PARTIDO HUMANISTA;María del Sagrario Tejedor Tejedor;2508;11
28;2019;0;72;PARTIDO HUMANISTA;Rafael Borge García;2508;12
28;2019;0;72;PARTIDO HUMANISTA;María del Carmen Suárez Bendicho;2508;13
28;2019;0;72;PARTIDO HUMANISTA;Pedro Fernaud Quintana;2508;14
28;2019;0;72;PARTIDO HUMANISTA;María Victoria González Nogales;2508;15
28;2019;0;72;PARTIDO HUMANISTA;Carmen Barroso Caballo;2508;16
28;2019;0;72;PARTIDO HUMANISTA;Julián Muñoz Felipe;2508;17
28;2019;0;72;PARTIDO HUMANISTA;Virginia López López;2508;18
28;2019;0;72;PARTIDO HUMANISTA;Joaquín Pablo Segado Bixquert;2508;19
28;2019;0;72;PARTIDO HUMANISTA;Tamara Rosa Bueno Doral;2508;20
28;2019;0;72;PARTIDO HUMANISTA;Antonio Javier Pangua de la Varga;2508;21
28;2019;0;72;PARTIDO HUMANISTA;Beatriz Carmen Penagos Artunduaga;2508;22
28;2019;0;72;PARTIDO HUMANISTA;Manuel Hidalgo González;2508;23
28;2019;0;72;PARTIDO HUMANISTA;María Isabel Pérez Gallardo;2508;24
28;2019;0;72;PARTIDO HUMANISTA;Ángel Pascual Merino;2508;25
28;2019;0;72;PARTIDO HUMANISTA;Olga Pardo Ayuso;2508;26
28;2019;0;72;PARTIDO HUMANISTA;Santiago Galletero Galletero;2508;27
28;2019;0;72;PARTIDO HUMANISTA;María Teresa Cuevas Pardo;2508;28
28;2019;0;72;PARTIDO HUMANISTA;Jorge Eduardo Salinas Vélez;2508;29
28;2019;0;72;PARTIDO HUMANISTA;Pablo Alberto de Pedro Martín;2508;30
28;2019;0;72;PARTIDO HUMANISTA;Alfonso Bueno López;2508;31
28;2019;0;72;PARTIDO HUMANISTA;María de las Mercedes Rodríguez Tenaguillo;2508;32
28;2019;0;72;PARTIDO HUMANISTA;Israel Guadalix García;2508;33
28;2019;0;72;PARTIDO HUMANISTA;Carmen Bendicho Ruiz;2508;34
28;2019;0;72;PARTIDO HUMANISTA;Borja Guadalix García;2508;35
28;2019;0;72;PARTIDO HUMANISTA;Miriam Hidalgo López;2508;36
28;2019;0;72;PARTIDO HUMANISTA;Francisco Javier Batres Sánchez;2508;37
28;2019;1;78;UNIDAS PODEMOS;Pablo Iglesias Turrión;463629;1
28;2019;1;78;UNIDAS PODEMOS;Irene Montero Gil;463629;2
28;2019;1;78;UNIDAS PODEMOS;Enrique Santiago Romero;463629;3
28;2019;1;78;UNIDAS PODEMOS;Gloria Elizo Serrano;463629;4
28;2019;1;78;UNIDAS PODEMOS;Rafael Mayoral Perales;463629;5
28;2019;0;78;UNIDAS PODEMOS;María Mercedes Pérez Merino;463629;6
28;2019;0;78;UNIDAS PODEMOS;Pablo Manuel Fernández Alarcón;463629;7
28;2019;0;78;UNIDAS PODEMOS;Anabel Segado Sujar;463629;8
28;2019;0;78;UNIDAS PODEMOS;Mariano Muniesa de Caveda;463629;9
28;2019;0;78;UNIDAS PODEMOS;Aída María Quinatoa Quinatoa;463629;10
28;2019;0;78;UNIDAS PODEMOS;Maite Pina Ledesma;463629;11
28;2019;0;78;UNIDAS PODEMOS;Yeison Fernando García López;463629;12
28;2019;0;78;UNIDAS PODEMOS;Xavier García Fernández;463629;13
28;2019;0;78;UNIDAS PODEMOS;Antonia María Quispe Ayala;463629;14
28;2019;0;78;UNIDAS PODEMOS;Lizeth Valeros Chura;463629;15
28;2019;0;78;UNIDAS PODEMOS;Irene García-Durán Jiménez de la Iglesia;463629;16
28;2019;0;78;UNIDAS PODEMOS;Gemma Heras Juaristi;463629;17
28;2019;0;78;UNIDAS PODEMOS;Abel Díez de Lucas;463629;18
28;2019;0;78;UNIDAS PODEMOS;Jorge Rochet Monteagudo;463629;19
28;2019;0;78;UNIDAS PODEMOS;Manuel Hernández González;463629;20
28;2019;0;78;UNIDAS PODEMOS;María del Rosario Rodero Salamanca;463629;21
28;2019;0;78;UNIDAS PODEMOS;Mariano García González;463629;22
28;2019;0;78;UNIDAS PODEMOS;Leire Olmeda García;463629;23
28;2019;0;78;UNIDAS PODEMOS;Ariel Edgar Serrano Rico;463629;24
28;2019;0;78;UNIDAS PODEMOS;Pedro del Cura Sánchez;463629;25
28;2019;0;78;UNIDAS PODEMOS;Luisa Amaya Campos;463629;26
28;2019;0;78;UNIDAS PODEMOS;María Luisa Crespo Alonso;463629;27
28;2019;0;78;UNIDAS PODEMOS;Antonio González Castillo;463629;28
28;2019;0;78;UNIDAS PODEMOS;José Ruiz López;463629;29
28;2019;0;78;UNIDAS PODEMOS;Irene Valiente Guerrero;463629;30
28;2019;0;78;UNIDAS PODEMOS;María Montserrat García Rodríguez;463629;31
28;2019;0;78;UNIDAS PODEMOS;Constantino Arias Lamproy;463629;32
28;2019;0;78;UNIDAS PODEMOS;Óscar García Muga;463629;33
28;2019;0;78;UNIDAS PODEMOS;María del Mar Peniza Castillejo;463629;34
28;2019;0;78;UNIDAS PODEMOS;Fernando Aguilar Fernández;463629;35
28;2019;0;78;UNIDAS PODEMOS;Feliciana Gómez Pulido;463629;36
28;2019;0;78;UNIDAS PODEMOS;Sergio Antonio García Torres;463629;37
28;2019;1;83;PARTIDO POPULAR;Pablo Casado Blanco;887474;1
28;2019;1;83;PARTIDO POPULAR;Ana María Pastor Julián;887474;2
28;2019;1;83;PARTIDO POPULAR;Adolfo Suárez Illana;887474;3
28;2019;1;83;PARTIDO POPULAR;Isabel García Tejerina;887474;4
28;2019;1;83;PARTIDO POPULAR;María Elvira Rodríguez Herrer;887474;5
28;2019;1;83;PARTIDO POPULAR;Edurne Uriarte Bengoechea;887474;6
28;2019;1;83;PARTIDO POPULAR;Ana María Beltrán Villalba;887474;7
28;2019;1;83;PARTIDO POPULAR;Antonio Pablo González Terol;887474;8
28;2019;1;83;PARTIDO POPULAR;Carlos Aragonés Mendiguchía;887474;9
28;2019;1;83;PARTIDO POPULAR;Pilar Marcos Domínguez;887474;10
28;2019;0;83;PARTIDO POPULAR;Gabriel Elorriaga Pisarik;887474;11
28;2019;0;83;PARTIDO POPULAR;Percival Peter Manglano Albacar;887474;12
28;2019;0;83;PARTIDO POPULAR;Miguel Ángel Quintanilla Navarro;887474;13
28;2019;0;83;PARTIDO POPULAR;Lucía Soledad Fernández Alonso;887474;14
28;2019;0;83;PARTIDO POPULAR;Mirina Cortés Ortega;887474;15
28;2019;0;83;PARTIDO POPULAR;José Manuel Maza Muriel;887474;16
28;2019;0;83;PARTIDO POPULAR;Víctor María Calvo-Sotelo Ibáñez-Martín;887474;17
28;2019;0;83;PARTIDO POPULAR;Álvaro Ballarín Valcárcel;887474;18
28;2019;0;83;PARTIDO POPULAR;Judit Piquet Flores;887474;19
28;2019;0;83;PARTIDO POPULAR;Carla Isabel Greciano Barrado;887474;20
28;2019;0;83;PARTIDO POPULAR;Carlos González Maestre;887474;21
28;2019;0;83;PARTIDO POPULAR;Ignacio José Pezuela Cabañes;887474;22
28;2019;0;83;PARTIDO POPULAR;Margarita Rubio Trincado;887474;23
28;2019;0;83;PARTIDO POPULAR;Andrea Ramiro Montes;887474;24
28;2019;0;83;PARTIDO POPULAR;Pedro Corbalán Ruíz;887474;25
28;2019;0;83;PARTIDO POPULAR;Rodrigo Ramos Rodríguez;887474;26
28;2019;0;83;PARTIDO POPULAR;Ana Belén Millán Arroyo;887474;27
28;2019;0;83;PARTIDO POPULAR;María Mercedes López Moreno;887474;28
28;2019;0;83;PARTIDO POPULAR;José de la Uz Pardos;887474;29
28;2019;0;83;PARTIDO POPULAR;Jesús Moreno García;887474;30
28;2019;0;83;PARTIDO POPULAR;María Dolores Vargas Fernández;887474;31
28;2019;0;83;PARTIDO POPULAR;María Josefa Martínez de la Fuente;887474;32
28;2019;0;83;PARTIDO POPULAR;José Luis Álvarez Ustarroz;887474;33
28;2019;0;83;PARTIDO POPULAR;Francisco Javier Úbeda Liébana;887474;34
28;2019;0;83;PARTIDO POPULAR;Ignacio Vázquez Casavilla;887474;35
28;2019;0;83;PARTIDO POPULAR;Susana Pérez Quislant;887474;36
28;2019;0;83;PARTIDO POPULAR;José Luis Martínez-Almeida Navasqüés;887474;37
28;2019;1;94;PARTIDO SOCIALISTA OBRERO ESPAÑOL;Pedro Sánchez Pérez-Castejón;957401;1
28;2019;1;94;PARTIDO SOCIALISTA OBRERO ESPAÑOL;Carmen Calvo Poyato;957401;2
28;2019;1;94;PARTIDO SOCIALISTA OBRERO ESPAÑOL;José Manuel Franco Pardo;957401;3
28;2019;1;94;PARTIDO SOCIALISTA OBRERO ESPAÑOL;Teresa Ribera Rodríguez;957401;4
28;2019;1;94;PARTIDO SOCIALISTA OBRERO ESPAÑOL;Dolores Delgado García;957401;5
28;2019;1;94;PARTIDO SOCIALISTA OBRERO ESPAÑOL;María Reyes Maroto Illera;957401;6
28;2019;1;94;PARTIDO SOCIALISTA OBRERO ESPAÑOL;Rafael Simancas Simancas;957401;7
28;2019;1;94;PARTIDO SOCIALISTA OBRERO ESPAÑOL;Beatriz Corredor Sierra;957401;8
28;2019;1;94;PARTIDO SOCIALISTA OBRERO ESPAÑOL;Zaida Cantera de Castro;957401;9
28;2019;1;94;PARTIDO SOCIALISTA OBRERO ESPAÑOL;Daniel Vicente Viondi;957401;10
28;2019;0;94;PARTIDO SOCIALISTA OBRERO ESPAÑOL;María Isaura Leal Fernández;957401;11
28;2019;0;94;PARTIDO SOCIALISTA OBRERO ESPAÑOL;Omar Anguita Pérez;957401;12
28;2019;0;94;PARTIDO SOCIALISTA OBRERO ESPAÑOL;Rafael José Vélez;957401;13
28;2019;0;94;PARTIDO SOCIALISTA OBRERO ESPAÑOL;Gema López Somoza;957401;14
28;2019;0;94;PARTIDO SOCIALISTA OBRERO ESPAÑOL;Julio Navalpotro Gómez;957401;15
28;2019;0;94;PARTIDO SOCIALISTA OBRERO ESPAÑOL;Olga Salido Cortes;957401;16
28;2019;0;94;PARTIDO SOCIALISTA OBRERO ESPAÑOL;Roberto González Boza;957401;17
28;2019;0;94;PARTIDO SOCIALISTA OBRERO ESPAÑOL;Carmen Gutiérrez Toribio;957401;18
28;2019;0;94;PARTIDO SOCIALISTA OBRERO ESPAÑOL;José Luis de la Cruz Leiva;957401;19
28;2019;0;94;PARTIDO SOCIALISTA OBRERO ESPAÑOL;Raquel Alcázar Ballesteros;957401;20
28;2019;0;94;PARTIDO SOCIALISTA OBRERO ESPAÑOL;Valentín Miguel Blázquez;957401;21
28;2019;0;94;PARTIDO SOCIALISTA OBRERO ESPAÑOL;Ángela González Montes;957401;22
28;2019;0;94;PARTIDO SOCIALISTA OBRERO ESPAÑOL;José Ignacio Prieto García;957401;23
28;2019;0;94;PARTIDO SOCIALISTA OBRERO ESPAÑOL;Sonia Belhassen García;957401;24
28;2019;0;94;PARTIDO SOCIALISTA OBRERO ESPAÑOL;Javier Romera Martín;957401;25
28;2019;0;94;PARTIDO SOCIALISTA OBRERO ESPAÑOL;María Elena Alfonso González;957401;26
28;2019;0;94;PARTIDO SOCIALISTA OBRERO ESPAÑOL;Carlos Sanz Zudaire;957401;27
28;2019;0;94;PARTIDO SOCIALISTA OBRERO ESPAÑOL;Begoña García García;957401;28
28;2019;0;94;PARTIDO SOCIALISTA OBRERO ESPAÑOL;Cándido Marín Madrid;957401;29
28;2019;0;94;PARTIDO SOCIALISTA OBRERO ESPAÑOL;Lucía Parcet Romero;957401;30
28;2019;0;94;PARTIDO SOCIALISTA OBRERO ESPAÑOL;Miguel Ribagorda Serrano;957401;31
28;2019;0;94;PARTIDO SOCIALISTA OBRERO ESPAÑOL;María José Linares Ruiz;957401;32
28;2019;0;94;PARTIDO SOCIALISTA OBRERO ESPAÑOL;Diego Fernández Reyes;957401;33
28;2019;0;94;PARTIDO SOCIALISTA OBRERO ESPAÑOL;Gloria Razabal González;957401;34
28;2019;0;94;PARTIDO SOCIALISTA OBRERO ESPAÑOL;José Luis Blanco Velasco;957401;35
28;2019;0;94;PARTIDO SOCIALISTA OBRERO ESPAÑOL;Visitación González Villa;957401;36
28;2019;0;94;PARTIDO SOCIALISTA OBRERO ESPAÑOL;Mariano Rubio Guzmán;957401;37
28;2019;0;98;POR UN MUNDO MÁS JUSTO;Antonio Arturo Sieira Mucientes;4305;1
28;2019;0;98;POR UN MUNDO MÁS JUSTO;María Ángeles Beriso Gómez-Escalonilla;4305;2
28;2019;0;98;POR UN MUNDO MÁS JUSTO;Jorge Serrano Paradinas;4305;3
28;2019;0;98;POR UN MUNDO MÁS JUSTO;Fernanda Serrano Noreña;4305;4
28;2019;0;98;POR UN MUNDO MÁS JUSTO;Alquímide Francisco Romero Arévalo;4305;5
28;2019;0;98;POR UN MUNDO MÁS JUSTO;Amaya Valcárcel Silvela;4305;6
28;2019;0;98;POR UN MUNDO MÁS JUSTO;Alberto Bueno Manrique;4305;7
28;2019;0;98;POR UN MUNDO MÁS JUSTO;Ana Pozo Sánchez;4305;8
28;2019;0;98;POR UN MUNDO MÁS JUSTO;José Ignacio Pamies Masso;4305;9
28;2019;0;98;POR UN MUNDO MÁS JUSTO;Cristina González Zúñiga;4305;10
28;2019;0;98;POR UN MUNDO MÁS JUSTO;Carlos Caballero Alemany;4305;11
28;2019;0;98;POR UN MUNDO MÁS JUSTO;María Pérez Peinado;4305;12
28;2019;0;98;POR UN MUNDO MÁS JUSTO;Jaime Gil Merino;4305;13
28;2019;0;98;POR UN MUNDO MÁS JUSTO;Guadalupe Martín-Laborda García de Rasilla;4305;14
28;2019;0;98;POR UN MUNDO MÁS JUSTO;Jaime García de Viedma Lapetra;4305;15
28;2019;0;98;POR UN MUNDO MÁS JUSTO;Beatriz Plans Beriso;4305;16
28;2019;0;98;POR UN MUNDO MÁS JUSTO;Rafael Alfonso Gómez Aguilar;4305;17
28;2019;0;98;POR UN MUNDO MÁS JUSTO;María Pilar Pallero Soto;4305;18
28;2019;0;98;POR UN MUNDO MÁS JUSTO;Francisco José Pascual Díez;4305;19
28;2019;0;98;POR UN MUNDO MÁS JUSTO;Marta Tornos Martín-Fernández;4305;20
28;2019;0;98;POR UN MUNDO MÁS JUSTO;Hugo Díez Santaolalla;4305;21
28;2019;0;98;POR UN MUNDO MÁS JUSTO;Leticia Silvela Coloma;4305;22
28;2019;0;98;POR UN MUNDO MÁS JUSTO;Unai Díez Santaolalla;4305;23
28;2019;0;98;POR UN MUNDO MÁS JUSTO;Clara Sayans Moreno;4305;24
28;2019;0;98;POR UN MUNDO MÁS JUSTO;Javier Nieto Rico;4305;25
28;2019;0;98;POR UN MUNDO MÁS JUSTO;Leticia Laura Torres Babé;4305;26
28;2019;0;98;POR UN MUNDO MÁS JUSTO;Blas de Jesús de la Cruz García;4305;27
28;2019;0;98;POR UN MUNDO MÁS JUSTO;María Mendoza Jiménez;4305;28
28;2019;0;98;POR UN MUNDO MÁS JUSTO;Marcos Gutiérrez González;4305;29
28;2019;0;98;POR UN MUNDO MÁS JUSTO;Marta Villacieros Durbán;4305;30
28;2019;0;98;POR UN MUNDO MÁS JUSTO;Claudio Alberto Ramírez Elsel;4305;31
28;2019;0;98;POR UN MUNDO MÁS JUSTO;Diana Gloria Pastor Calero;4305;32
28;2019;0;98;POR UN MUNDO MÁS JUSTO;David Rey González;4305;33
28;2019;0;98;POR UN MUNDO MÁS JUSTO;Marta Bayona Beriso;4305;34
